,address,days_listed,dealer_rating,make,market_price,mileage,price,year
56,"Schenectady, NY",81 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2008 Chevrolet TrailBlazer LT1 4WD           Viewed
","Instant Market Value of $8,296","Mileage: 124,000 mi","$5,495 
 $100/est. mo
","2008 Chevrolet TrailBlazer LT1 4WD           Viewed
"
57,"Endicott, NY",8 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2013 Chevrolet Malibu Eco 2SA           Viewed
","Instant Market Value of $17,137","Mileage: 8,150 mi","$13,900 
 $252/est. mo
","2013 Chevrolet Malibu Eco 2SA           Viewed
"
58,"Sidney, NY",91 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2012 Chevrolet Captiva Sport 2LS           Viewed
","Instant Market Value of $10,823","Mileage: 100,600 mi","$7,975 $8,775
 $145/est. mo
","2012 Chevrolet Captiva Sport 2LS           Viewed
"
59,"Clifton Park, NY",107 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2012 Ford F-150            Viewed
","Instant Market Value of $32,588","Mileage: 98,912 mi","$24,995 
 $453/est. mo
","2012 Ford F-150            Viewed
"
60,"East Syracuse, NY",70 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2014 Chevrolet Impala Limited LTZ           Viewed
","Instant Market Value of $16,282","Mileage: 41,407 mi","$12,995 
 $236/est. mo
","2014 Chevrolet Impala Limited LTZ           Viewed
"
61,"Sidney, NY",162 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2011 Ford Fusion Hybrid           Viewed
","Instant Market Value of $12,063","Mileage: 58,400 mi","$8,975 
 $163/est. mo
","2011 Ford Fusion Hybrid           Viewed
"
62,"Fairport, NY",28 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2008 BMW X5 3.0si           Viewed
","Instant Market Value of $15,290","Mileage: 102,044 mi","$11,995 
 $218/est. mo
","2008 BMW X5 3.0si           Viewed
"
63,"Rome, NY",244 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2012 Chevrolet Silverado 1500 LTZ Crew Cab 4WD           Viewed
","Instant Market Value of $28,794","Mileage: 55,741 mi","$24,500 
 $444/est. mo
","2012 Chevrolet Silverado 1500 LTZ Crew Cab 4WD           Viewed
"
64,"Latham, NY",22 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2010 Chevrolet Cobalt LS Coupe           Viewed
","Instant Market Value of $6,833","Mileage: 86,000 mi","$4,000 
 $73/est. mo
","2010 Chevrolet Cobalt LS Coupe           Viewed
"
65,"Kingston, NY",22 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2013 Hyundai Elantra GLS           Viewed
","Instant Market Value of $12,765","Mileage: 35,526 mi","$9,989 $11,431
 $181/est. mo
","2013 Hyundai Elantra GLS           Viewed
"
66,"Sidney, NY",71 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2014 Jeep Patriot Latitude 4WD           Viewed
","Instant Market Value of $16,524","Mileage: 45,100 mi","$13,975 $14,775
 $253/est. mo
","2014 Jeep Patriot Latitude 4WD           Viewed
"
67,"East Syracuse, NY",< 1 day on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2009 Hyundai Santa Fe Limited AWD           Viewed
","Instant Market Value of $11,380","Mileage: 116,460 mi","$8,495 
 $154/est. mo
","2009 Hyundai Santa Fe Limited AWD           Viewed
"
68,"Lake Katrine, NY",36 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2008 Saab 9-3 SportCombi Aero           Viewed
","Instant Market Value of $12,144","Mileage: 57,466 mi","$10,834 $11,582
 $197/est. mo
","2008 Saab 9-3 SportCombi Aero           Viewed
"
69,"Bridgeport, NY",3 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2011 Kia Sedona LX           Viewed
","Instant Market Value of $11,093","Mileage: 74,006 mi","$7,995 
 $145/est. mo
","2011 Kia Sedona LX           Viewed
"
70,"Bridgeport, NY",7 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 Ram 1500 Laramie Longhorn Crew Cab 4WD           Viewed
","Instant Market Value of $34,463","Mileage: 39,960 mi","$29,995 
 $543/est. mo
","2013 Ram 1500 Laramie Longhorn Crew Cab 4WD           Viewed
"
71,"Rome, NY",60 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2007 Jeep Liberty Limited 4WD           Viewed
","Instant Market Value of $9,451","Mileage: 91,189 mi","$6,950 
 $126/est. mo
","2007 Jeep Liberty Limited 4WD           Viewed
"
72,"Troy, NY",30 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2011 Chevrolet Silverado 2500HD LT Crew Cab 4WD           Viewed
","Instant Market Value of $32,806","Mileage: 57,343 mi","$27,900 
 $506/est. mo
","2011 Chevrolet Silverado 2500HD LT Crew Cab 4WD           Viewed
"
73,"Albany, NY",85 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2004 Ford F-250 Super Duty XLT Extended Cab LB           Viewed
","Instant Market Value of $9,717","Mileage: 138,711 mi","$4,999 
 $91/est. mo
","2004 Ford F-250 Super Duty XLT Extended Cab LB           Viewed
"
74,"Albany, NY",5 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2006 Cadillac CTS 2.8L           Viewed
","Instant Market Value of $10,009","Mileage: 69,000 mi","$6,500 
 $118/est. mo
","2006 Cadillac CTS 2.8L           Viewed
"
75,"Amsterdam, NY",127 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2014 Chevrolet Impala Limited LT           Viewed
","Instant Market Value of $15,007","Mileage: 44,703 mi","$11,495 
 $209/est. mo
","2014 Chevrolet Impala Limited LT           Viewed
"
76,"Lake Katrine, NY",64 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2015 Mazda MAZDA6 i Grand Touring           Viewed
","Instant Market Value of $24,656","Mileage: 2,420 mi","$20,989 
 $380/est. mo
","2015 Mazda MAZDA6 i Grand Touring           Viewed
"
77,"Honesdale, PA",125 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2008 Chevrolet Colorado            Viewed
","Instant Market Value of $15,245","Mileage: 39,220 mi","$9,900 
 $180/est. mo
","2008 Chevrolet Colorado            Viewed
"
78,"Sayre, PA",77 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2008 Chevrolet Silverado 3500HD            Viewed
","Instant Market Value of $24,025","Mileage: 49,782 mi","$15,995 
 $290/est. mo
","2008 Chevrolet Silverado 3500HD            Viewed
"
79,"Yorkville, NY",10 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2010 Toyota Camry XLE           Viewed
","Instant Market Value of $10,058","Mileage: 120,874 mi","$6,995 
 $127/est. mo
","2010 Toyota Camry XLE           Viewed
"
80,"Sayre, PA",227 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2013 Ford Flex SEL AWD           Viewed
","Instant Market Value of $24,460","Mileage: 35,119 mi","$20,600 
 $373/est. mo
","2013 Ford Flex SEL AWD           Viewed
"
81,"Ballston Spa, NY",23 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 Chevrolet Equinox LT2 AWD           Viewed
","Instant Market Value of $20,192","Mileage: 40,181 mi","$16,995 
 $308/est. mo
","2013 Chevrolet Equinox LT2 AWD           Viewed
"
82,"Utica, NY",97 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2008 Pontiac G6 Base           Viewed
","Instant Market Value of $5,798","Mileage: 126,000 mi","$3,000 
 $55/est. mo
","2008 Pontiac G6 Base           Viewed
"
83,"Barneveld, NY",7 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2014 Chevrolet Impala 2LT           Viewed
","Instant Market Value of $17,414","Mileage: 71,232 mi","$14,200 
 $258/est. mo
","2014 Chevrolet Impala 2LT           Viewed
"
84,"Pulaski, NY",7 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2011 Ford Ranger Sport SuperCab 4-Door           Viewed
","Instant Market Value of $17,772","Mileage: 28,593 mi","$13,988 
 $254/est. mo
","2011 Ford Ranger Sport SuperCab 4-Door           Viewed
"
85,"Ithaca, NY",7 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2011 Ford F-150            Viewed
","Instant Market Value of $22,287","Mileage: 69,775 mi","$14,999 
 $272/est. mo
","2011 Ford F-150            Viewed
"
86,"Victor, NY",38 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2006 Chevrolet Corvette Coupe           Viewed
","Instant Market Value of $23,823","Mileage: 63,518 mi","$18,490 
 $335/est. mo
","2006 Chevrolet Corvette Coupe           Viewed
"
87,"Wolcott, NY",176 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2011 Ford Explorer Limited 4WD           Viewed
","Instant Market Value of $21,724","Mileage: 81,534 mi","$18,000 
 $326/est. mo
","2011 Ford Explorer Limited 4WD           Viewed
"
88,"Rome, NY",15 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2014 Dodge Charger SXT           Viewed
","Instant Market Value of $21,526","Mileage: 28,187 mi","$18,300 $20,300
 $332/est. mo
","2014 Dodge Charger SXT           Viewed
"
89,"Fulton, NY",13 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2010 Chevrolet Colorado LT2 Crew Cab 4WD           Viewed
","Instant Market Value of $19,246","Mileage: 75,400 mi","$15,495 
 $281/est. mo
","2010 Chevrolet Colorado LT2 Crew Cab 4WD           Viewed
"
90,"Schenectady, NY",1 day on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2008 Ford F-150 XL SuperCrew SB 4WD           Viewed
","Instant Market Value of $13,519","Mileage: 136,000 mi","$9,450 
 $172/est. mo
","2008 Ford F-150 XL SuperCrew SB 4WD           Viewed
"
