,address,days_listed,dealer_rating,make,market_price,mileage,price,year
56,"Williamsville, NY",98 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2014 Chevrolet Traverse 1LT           Viewed
","Instant Market Value of $25,732","Mileage: 15,267 mi","$22,315 
 $404/est. mo
","2014 Chevrolet Traverse 1LT           Viewed
"
57,"Spencerport, NY",3 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2009 BMW 6 Series 650i           Viewed
","Instant Market Value of $23,455","Mileage: 82,632 mi","$18,995 
 $344/est. mo
","2009 BMW 6 Series 650i           Viewed
"
58,"GREAT VALLEY, NY",16 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2015 GMC Acadia SLT1 AWD           Viewed
","Instant Market Value of $34,824","Mileage: 20,929 mi","$31,000 
 $562/est. mo
","2015 GMC Acadia SLT1 AWD           Viewed
"
59,"Fairport, NY",28 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2008 BMW X5 3.0si           Viewed
","Instant Market Value of $15,290","Mileage: 102,044 mi","$11,995 
 $218/est. mo
","2008 BMW X5 3.0si           Viewed
"
60,"Rochester, NY",45 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2008 Volvo XC70 3.2 Wagon           Viewed
","Instant Market Value of $10,148","Mileage: 146,554 mi","$6,499 
 $118/est. mo
","2008 Volvo XC70 3.2 Wagon           Viewed
"
61,"Rome, NY",244 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2012 Chevrolet Silverado 1500 LTZ Crew Cab 4WD           Viewed
","Instant Market Value of $28,794","Mileage: 55,741 mi","$24,500 
 $444/est. mo
","2012 Chevrolet Silverado 1500 LTZ Crew Cab 4WD           Viewed
"
62,"Rochester, NY",42 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2004 GMC Sierra 1500 4 Dr SLE Crew Cab SB           Viewed
","Instant Market Value of $8,637","Mileage: 170,000 mi","$3,995 $4,995
 $73/est. mo
","2004 GMC Sierra 1500 4 Dr SLE Crew Cab SB           Viewed
"
63,"East Syracuse, NY",< 1 day on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2009 Hyundai Santa Fe Limited AWD           Viewed
","Instant Market Value of $11,380","Mileage: 116,460 mi","$8,495 
 $154/est. mo
","2009 Hyundai Santa Fe Limited AWD           Viewed
"
64,"Lockport, NY",59 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2014 Dodge Challenger R/T Classic           Viewed
","Instant Market Value of $30,455","Mileage: 5,107 mi","$26,990 $27,990
 $489/est. mo
","2014 Dodge Challenger R/T Classic           Viewed
"
65,"Bridgeport, NY",3 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2011 Kia Sedona LX           Viewed
","Instant Market Value of $11,093","Mileage: 74,006 mi","$7,995 
 $145/est. mo
","2011 Kia Sedona LX           Viewed
"
66,"Rochester, NY",< 1 day on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2011 Kia Sorento LX           Viewed
","Instant Market Value of $12,811","Mileage: 65,036 mi","$9,995 
 $181/est. mo
","2011 Kia Sorento LX           Viewed
"
67,"Bridgeport, NY",7 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 Ram 1500 Laramie Longhorn Crew Cab 4WD           Viewed
","Instant Market Value of $34,463","Mileage: 39,960 mi","$29,995 
 $543/est. mo
","2013 Ram 1500 Laramie Longhorn Crew Cab 4WD           Viewed
"
68,"Niagara Falls, NY",53 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 Toyota RAV4 Limited AWD           Viewed
","Instant Market Value of $20,083","Mileage: 62,256 mi","$16,624 $17,384
 $301/est. mo
","2013 Toyota RAV4 Limited AWD           Viewed
"
69,"Rome, NY",60 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2007 Jeep Liberty Limited 4WD           Viewed
","Instant Market Value of $9,451","Mileage: 91,189 mi","$6,950 
 $126/est. mo
","2007 Jeep Liberty Limited 4WD           Viewed
"
70,"Spencerport, NY",15 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2007 Hyundai Tucson 4 Dr Limited           Viewed
","Instant Market Value of $8,566","Mileage: 103,200 mi","$4,900 
 $89/est. mo
","2007 Hyundai Tucson 4 Dr Limited           Viewed
"
71,"Rochester, NY",46 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2010 Chevrolet Equinox LT1 AWD           Viewed
","Instant Market Value of $8,876","Mileage: 144,689 mi","$5,995 $6,995
 $109/est. mo
","2010 Chevrolet Equinox LT1 AWD           Viewed
"
72,"Rochester, NY",160 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2015 Ford Transit Cargo 250 3dr SWB Low Roof w/60/40 Side Passenger Doors           Viewed
","Instant Market Value of $23,705",Mileage: 525 mi,"$19,995 $22,995
 $362/est. mo
","2015 Ford Transit Cargo 250 3dr SWB Low Roof w/60/40 Side Passenger Doors           Viewed
"
73,"Medina, NY",87 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 GMC Acadia SLT1 AWD           Viewed
","Instant Market Value of $30,388","Mileage: 26,116 mi","$26,998 $27,887
 $489/est. mo
","2013 GMC Acadia SLT1 AWD           Viewed
"
74,"Sayre, PA",77 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2008 Chevrolet Silverado 3500HD            Viewed
","Instant Market Value of $24,025","Mileage: 49,782 mi","$15,995 
 $290/est. mo
","2008 Chevrolet Silverado 3500HD            Viewed
"
75,"Great Valley, NY",101 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2013 Chevrolet Malibu LT           Viewed
","Instant Market Value of $14,097","Mileage: 46,452 mi","$11,500 
 $209/est. mo
","2013 Chevrolet Malibu LT           Viewed
"
76,"Sayre, PA",227 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2013 Ford Flex SEL AWD           Viewed
","Instant Market Value of $24,460","Mileage: 35,119 mi","$20,600 
 $373/est. mo
","2013 Ford Flex SEL AWD           Viewed
"
77,"Henrietta, NY",21 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 Buick Enclave Premium AWD           Viewed
","Instant Market Value of $30,837","Mileage: 14,432 mi","$26,900 
 $487/est. mo
","2012 Buick Enclave Premium AWD           Viewed
"
78,"West Seneca, NY",153 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 Cadillac ATS 2.5L           Viewed
","Instant Market Value of $20,301","Mileage: 17,111 mi","$16,995 
 $308/est. mo
","2013 Cadillac ATS 2.5L           Viewed
"
79,"Oakfield, NY",126 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2014 Ford Fusion SE           Viewed
","Instant Market Value of $15,038","Mileage: 50,501 mi","$11,476 
 $208/est. mo
","2014 Ford Fusion SE           Viewed
"
80,"Pulaski, NY",7 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2011 Ford Ranger Sport SuperCab 4-Door           Viewed
","Instant Market Value of $17,772","Mileage: 28,593 mi","$13,988 
 $254/est. mo
","2011 Ford Ranger Sport SuperCab 4-Door           Viewed
"
81,"Mansfield, PA",52 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 Hyundai Sonata GLS           Viewed
","Instant Market Value of $13,664","Mileage: 29,444 mi","$10,950 
 $199/est. mo
","2013 Hyundai Sonata GLS           Viewed
"
82,"Ithaca, NY",7 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2011 Ford F-150            Viewed
","Instant Market Value of $22,287","Mileage: 69,775 mi","$14,999 
 $272/est. mo
","2011 Ford F-150            Viewed
"
83,"Victor, NY",38 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2006 Chevrolet Corvette Coupe           Viewed
","Instant Market Value of $23,823","Mileage: 63,518 mi","$18,490 
 $335/est. mo
","2006 Chevrolet Corvette Coupe           Viewed
"
84,"Wolcott, NY",176 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2011 Ford Explorer Limited 4WD           Viewed
","Instant Market Value of $21,724","Mileage: 81,534 mi","$18,000 
 $326/est. mo
","2011 Ford Explorer Limited 4WD           Viewed
"
85,"Buffalo, NY",46 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2014 Jeep Cherokee Limited 4WD           Viewed
","Instant Market Value of $22,453","Mileage: 38,447 mi","$18,999 
 $344/est. mo
","2014 Jeep Cherokee Limited 4WD           Viewed
"
86,"Rochester, NY",49 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2016 Porsche 911            Viewed
","Instant Market Value of $132,391","Mileage: 1,296 mi","$96,877 
 $1,754/est. mo
","2016 Porsche 911            Viewed
"
87,"Spencerport, NY",6 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 Dodge Avenger SE           Viewed
","Instant Market Value of $9,103","Mileage: 87,000 mi","$5,999 
 $109/est. mo
","2012 Dodge Avenger SE           Viewed
"
88,"Lockport, NY",10 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2014 Ram 1500            Viewed
","Instant Market Value of $25,302","Mileage: 20,837 mi","$18,500 
 $335/est. mo
","2014 Ram 1500            Viewed
"
89,"Rome, NY",15 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2014 Dodge Charger SXT           Viewed
","Instant Market Value of $21,526","Mileage: 28,187 mi","$18,300 $20,300
 $332/est. mo
","2014 Dodge Charger SXT           Viewed
"
90,"Fulton, NY",13 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2010 Chevrolet Colorado LT2 Crew Cab 4WD           Viewed
","Instant Market Value of $19,246","Mileage: 75,400 mi","$15,495 
 $281/est. mo
","2010 Chevrolet Colorado LT2 Crew Cab 4WD           Viewed
"
